N_Pergunta,Pergunta,Recurso,Linha,rank,cosine_similarity,euclidean_distances
Q1598,who made the original care bears,Care_Bears_Movie_II:_A_New_Generation,"The Samuel Goldwyn Company, the US distributor for the first film, was originally set to release the sequel, but demands from the film's producers caused the company to give up",46,0.5837755799293518,11.777064323425293
Q1598,who made the original care bears,Care_Bears_Movie_II:_A_New_Generation,The worldwide distribution rights were then acquired by Columbia Pictures,47,0.5837755799293518,11.777064323425293
Q1598,who made the original care bears,Care_Bears_Movie_II:_A_New_Generation,"Upon its release in March 1986, A New Generation was lambasted for its unnecessary merchandising tie-ins, poor animation quality, and frightening themes plotting onto a children's movie",48,0.5837755799293518,11.777064323425293
Q1598,who made the original care bears,Care_Bears_Movie_II:_A_New_Generation,Some of its key elements received comparisons to the German legend Faust and J.  M,49,0.5837755799293518,11.777064323425293
Q1598,who made the original care bears,Care_Bears_Movie_II:_A_New_Generation,Barrie's Peter Pan,50,0.5837755799293518,11.777064323425293
Q1598,who made the original care bears,Care_Bears_Movie_II:_A_New_Generation,"The film grossed only $8. 5 million in North America, about a third of what the previous instalment earned, and over $12 million worldwide",51,0.5837755799293518,11.777064323425293
Q1598,who made the original care bears,Care_Bears_Movie_II:_A_New_Generation,"Patricia Cullen served as composer, and Los Angeles musicians Dean and Carol Parks worked on the film's six songs",45,0.5837755799293518,11.777064323425293
Q1598,who made the original care bears,List_of_Care_Bears_books,"In the United States, the Care Bears' books have been available through Random House, Parker Brothers and Scholastic Books",79,0.4991753399372101,11.831709861755371
Q1598,who made the original care bears,The_Care_Bears_in_the_Land_Without_Feelings,. The Care Bears in the Land Without Feelings is the first television special to feature the Care Bears characters,73,0.6014956831932068,11.880478858947754
Q1598,who made the original care bears,The_Care_Bears_in_the_Land_Without_Feelings,"Made by Ottawa's Atkinson Film-Arts studio, it was premiered in syndication on April 22, 1983.  The special features the ten original Bears, along with the Cloud-Keeper and a villain called Professor Coldheart; they would be seen again in 1984's The Care Bears Battle the Freeze Machine",74,0.6014956831932068,11.880478858947754
Q1616,who has brad pitt dated,Brad_Pitt,"His greatest commercial successes have been Ocean's Eleven (2001), Troy (2004), Mr",6,0.7103122472763062,8.874271392822266
Q1616,who has brad pitt dated,Brad_Pitt,"& Mrs.  Smith (2005), World War Z (2013), and Once Upon a Time in Hollywood (2019), for which he won a second Golden Globe Award and the Academy Award for Best Supporting Actor",7,0.6823598742485046,8.885590553283691
Q1616,who has brad pitt dated,Brad_Pitt,"Pitt starred in Fight Club (1999) and the heist film Ocean's Eleven (2001), as well as its sequels, Ocean's Twelve (2004) and Ocean's Thirteen (2007)",5,0.702529788017273,8.913074493408203
Q1616,who has brad pitt dated,Brad_Pitt,"He produced The Departed (2006) and 12 Years a Slave (2013), both of which won the Academy Award for Best Picture, and also The Tree of Life (2011), Moneyball (2011), and The Big Short (2015), all of which were nominated for Best Picture",9,0.6861277222633362,8.983685493469238
Q1616,who has brad pitt dated,Brad_Pitt,"From 2000 to 2005, he was married to the actress Jennifer Aniston, and from 2014 to 2019, he was married to the actress Angelina Jolie",12,0.6805772185325623,9.03419303894043
Q1616,who has brad pitt dated,Brad_Pitt,"His first leading roles in big-budget productions came with the drama films A River Runs Through It (1992) and Legends of the Fall (1994), and the horror film Interview with the Vampire (1994)",3,0.6860178709030151,9.360191345214844
Q1616,who has brad pitt dated,Brad_Pitt,"He gave critically acclaimed performances in the crime thriller Seven (1995) and the science fiction film 12 Monkeys (1995), the latter earning him a Golden Globe Award for Best Supporting Actor and an Academy Award nomination",4,0.7148011922836304,9.373419761657715
Q1616,who has brad pitt dated,Brad_Pitt,". William Bradley Pitt (born December 18, 1963) is an American actor and film producer",0,0.6523998975753784,9.398542404174805
Q1616,who has brad pitt dated,Brad_Pitt,"For a number of years, he was cited as the world's most attractive man by various media outlets, and his personal life is the subject of wide publicity",11,0.6790550947189331,9.504653930664062
Q1616,who has brad pitt dated,Brad_Pitt,"He has received multiple awards, including two Golden Globe Awards and an Academy Award for his acting, in addition to another Academy Award and a Primetime Emmy Award as producer under his production company, Plan B Entertainment",1,0.6542866230010986,9.60071849822998
Q1616,who has brad pitt dated,Luann_(comic_strip),In 2012 Greg Evans' daughter Karen began co-authoring the strip,40,0.6562939882278442,9.614068984985352
Q1616,who has brad pitt dated,Brad_Pitt,"As a public figure, Pitt has been cited as one of the most influential and powerful people in the American entertainment industry",10,0.7053496837615967,9.70829963684082
Q1616,who has brad pitt dated,Brad_Pitt,Pitt's other Academy Award nominated performances were in The Curious Case of Benjamin Button (2008) and Moneyball (2011),8,0.6579549312591553,9.88373851776123
Q1616,who has brad pitt dated,Brad_Pitt,Pitt first gained recognition as a cowboy hitchhiker in the road movie Thelma & Louise (1991),2,0.6565882563591003,9.886418342590332
Q1616,who has brad pitt dated,Killing_Them_Softly,"On May 22, 2012, the film premiered in competition for the Palme d'Or at the 2012 Cannes Film Festival and received positive early reviews",16,0.6293419003486633,9.925533294677734
Q1616,who has brad pitt dated,Bully_(2001_film),"Its plot follows a group of teenagers in South Florida who enact a murder plot against their mutual friend who has emotionally, physically, and sexually abused them for years",58,0.651199460029602,9.928190231323242
Q1616,who has brad pitt dated,Killing_Them_Softly,Higgins' novel Cogan's Trade (1974),15,0.6562230587005615,10.009056091308594
Q1616,who has brad pitt dated,Meet_the_Spartans,"The film stars Sean Maguire, Carmen Electra and Kevin Sorbo",46,0.6096406579017639,10.011783599853516
Q1616,who has brad pitt dated,E._G._Daily,She voiced Julius on the television series Julius Jr,54,0.6475973725318909,10.012710571289062
Q1616,who has brad pitt dated,Burn_After_Reading,"It follows a recently jobless CIA analyst (John Malkovich) whose misplaced memoirs are found by a pair of dimwitted gym employees (Frances McDormand and Brad Pitt), crossing paths with a womanising US marshal (George Clooney), also starring Tilda Swinton, Richard Jenkins and J. K",19,0.66256183385849,10.0678129196167
Q1616,who has brad pitt dated,Jennifer_Aniston,"She returned to television in 2019, producing and starring in the Apple TV+ drama series The Morning Show, for which she won another Screen Actors Guild Award",32,0.6222655773162842,10.096832275390625
Q1616,who has brad pitt dated,Brad_Pitt,"Pitt and Jolie have six children together, three of whom were adopted internationally",13,0.6409590244293213,10.120138168334961
Q1616,who has brad pitt dated,Bully_(2001_film),". Bully is a 2001 American crime film directed by Larry Clark, and starring Brad Renfro, Bijou Phillips, Rachel Miner, Michael Pitt, Leo Fitzpatrick, Daniel Franzese, Kelli Garner, and Nick Stahl",57,0.6241741180419922,10.13791561126709
Q1616,who has brad pitt dated,Meet_the_Spartans,"The film is mainly a parody of the 2007 film 300, although it also references many other films, TV shows, people and pop cultural events of the time, in a manner similar to previous films that Friedberg and Seltzer had been involved in such as Scary Movie, Date Movie and Epic Movie",45,0.6437628269195557,10.194245338439941
Q1616,who has brad pitt dated,Jennifer_Aniston,"Her biggest box office successes include the films Bruce Almighty (2003), The Break-Up (2006), Marley & Me (2008), Just Go with It (2011), Horrible Bosses (2011), and We're the Millers (2013), each of which grossed over $200 million in worldwide box office receipts",30,0.634931743144989,10.234333992004395
Q1616,who has brad pitt dated,Jennifer_Aniston,The character became widely popular and was described as one of the greatest female characters in American television history,28,0.6550780534744263,10.268318176269531
Q1616,who has brad pitt dated,Luann_(comic_strip),"The strip is particularly notable in that the characters age over time, albeit not in real time",43,0.6190991401672363,10.354838371276855
Q1616,who has brad pitt dated,Luann_(comic_strip),The strip is currently syndicated by Andrews McMeel Syndication,39,0.6252435445785522,10.354951858520508
Q1616,who has brad pitt dated,E._G._Daily,". Elizabeth Ann Guttman (born September 11, 1961), credited as E",50,0.603305995464325,10.397910118103027
Q1616,who has brad pitt dated,Bully_(2001_film),"Filming took place in southern Florida in the summer of 2000.  Bully was given a limited release in the United States on July 14, 2001, and met with mixed critical responses, though many critics noted the film's disturbing and straightforward handling of youth crime and murder",60,0.6152656674385071,10.56304931640625
Q1616,who has brad pitt dated,Jennifer_Aniston,"Some of her most critically acclaimed film roles include Office Space (1999), The Good Girl (2002), Friends with Money (2006), Cake (2014), and Dumplin' (2018)",31,0.6183525919914246,10.592692375183105
Q1616,who has brad pitt dated,Jennifer_Aniston,"Since her career grew in the early 1990s, Aniston has been one of the highest-paid actresses in Hollywood",26,0.624394953250885,10.609703063964844
Q1616,who has brad pitt dated,E._G._Daily,"She also voiced the title-character from the live-action film Babe: Pig in the City, replacing Christine Cavanaugh",52,0.6128702163696289,10.624629974365234
Q1616,who has brad pitt dated,Jennifer_Aniston,Her net worth is estimated to be US$200 million,34,0.6331140995025635,10.637703895568848
Q1616,who has brad pitt dated,Killing_Them_Softly,"The film is about three small-time crooks who rob a Mob-protected illegal gambling operation, which prompts the Mob to send in two hitmen, Jackie (Pitt) and Mickey (James Gandolfini), to deal with the perpetrators",17,0.5927151441574097,10.667304992675781
Q1616,who has brad pitt dated,Jennifer_Aniston,Her first major film role came in the 1993 horror comedy Leprechaun,25,0.6172865629196167,10.725102424621582
Q1616,who has brad pitt dated,Burn_After_Reading,"Simmons.  The film had its premiere on August 27, 2008, opening at the 2008 Venice Film Festival",20,0.6064150333404541,10.731271743774414
Q1616,who has brad pitt dated,Meet_the_Spartans,Meet the Spartans opened at No,47,0.6169642210006714,10.756607055664062
Q1616,who has brad pitt dated,Bully_(2001_film),"The film is based on the murder of Bobby Kent, and its screenplay was adapted by David McKenna (under the pseudonym Zachary Long) and Roger Pullis from the book Bully: A True Story of High School Revenge by Jim Schutze",59,0.6425037980079651,10.76130485534668
Q1616,who has brad pitt dated,Meet_the_Spartans,. Meet the Spartans is a 2008 American parody film written and directed by Jason Friedberg and Aaron Seltzer,44,0.5880153775215149,10.767539024353027
Q1616,who has brad pitt dated,Killing_Them_Softly,". Killing Them Softly is a 2012 American neo-noir crime film written and directed by Andrew Dominik and starring Brad Pitt, based on George V",14,0.5821844339370728,10.803411483764648
Q1616,who has brad pitt dated,Jennifer_Aniston,"Aniston rose to international fame portraying Rachel Green on the television sitcom Friends (1994–2004), for which she earned Primetime Emmy, Golden Globe, and Screen Actors Guild awards",27,0.5995489358901978,10.809805870056152
Q1616,who has brad pitt dated,Jennifer_Aniston,She is the recipient of a star on the Hollywood Walk of Fame,35,0.6183868646621704,10.860114097595215
Q1616,who has brad pitt dated,Jennifer_Aniston,"The daughter of actors John Aniston and Nancy Dow, she began working as an actress at an early age with an uncredited role in the 1987 film Mac and Me",24,0.5875917673110962,10.872093200683594
Q1616,who has brad pitt dated,Luann_(comic_strip),"The strip takes place in an unnamed suburban setting and is mostly about young adult Luann DeGroot, dealing with school, her love interests, family and friends",41,0.5954869985580444,10.887771606445312
Q1616,who has brad pitt dated,Luann_(comic_strip),"Some storylines center on other characters, including her older brother Brad",42,0.5948050618171692,10.91715145111084
Q1616,who has brad pitt dated,Chuck_Palahniuk,"He is the author of the award-winning novel Fight Club, which also was made into a popular film of the same name",56,0.6477745771408081,10.921008110046387
Q1616,who has brad pitt dated,Luann_(comic_strip),". Luann is a syndicated newspaper comic strip launched by North America Syndicate on March 17, 1985",37,0.5613280534744263,10.946221351623535
Q1616,who has brad pitt dated,E._G._Daily,"Daily is also well known for her roles in a variety of live action films such as Valley Girl, Dogfight, No Small Affair, Fandango, Streets of Fire, The Devil's Rejects, My Sister's Keeper, and most famously Pee-wee's Big Adventure",53,0.604164719581604,10.976150512695312
Q1616,who has brad pitt dated,Luann_(comic_strip),"Luann is written and drawn by Greg Evans, who won the 2003 Reuben Award as Cartoonist of the Year",38,0.5884889364242554,11.024726867675781
Q1616,who has brad pitt dated,Meet_the_Spartans,1 in the United States,48,0.509114682674408,11.038627624511719
Q1616,who has brad pitt dated,Jennifer_Aniston,Aniston has been included in numerous magazines' lists of the world's most beautiful women,33,0.5931693315505981,11.061463356018066
Q1616,who has brad pitt dated,Burn_After_Reading,". Burn After Reading is a 2008 black comedy crime film written, produced, edited, and directed by Joel and Ethan Coen",18,0.6036974191665649,11.11637020111084
Q1616,who has brad pitt dated,Meet_the_Spartans,"Despite receiving extremely negative reviews it was a box office success, grossing $84 million on a budget of $30 million",49,0.5591433048248291,11.217235565185547
Q1616,who has brad pitt dated,Burn_After_Reading,"It was released in the United States on September 12, 2008, and in the United Kingdom on October 17, 2008.  It did well at the box office, grossing over $168 million from its $37 million budget",21,0.5550110340118408,11.337170600891113
Q1616,who has brad pitt dated,Jennifer_Aniston,"Aniston has since played starring roles in numerous dramas, comedies and romantic comedies",29,0.5721930861473083,11.516770362854004
Q1616,who has brad pitt dated,Jennifer_Aniston,"Aniston is also the co-founder of the production company Echo Films, established in 2008.  Divorced from actor Brad Pitt, to whom she was married for five years, Aniston is separated from actor Justin Theroux, whom she married in 2015",36,0.5836573839187622,11.538517951965332
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),"Chbosky had always intended to adapt the novel to film, but did not rush to do so",65,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),"The Perks Of Being A Wallflower premiered at the 2012 Toronto International Film Festival on September 8, 2012, followed by the United States' theatrical release on September 21, 2012, by Summit Entertainment",71,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),Mudd Productions that feature struggling teenagers; the other two are Ghost World and Juno,70,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),"This is one of the three films from John Malkovich, Lianne Halfon and Russell Smith's Mr",69,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),"Filming began in Pittsburgh, Pennsylvania on May 2011 and lasted approximately fifty days",68,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),Mudd Productions as long they let him write and direct the film,67,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),"He was hesitant to sell the rights to the film to anyone, but eventually sold them to Mr",66,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),"It was also a commercial success, earning $33. 4 million to a budget of $13 million, and received several accolades, including the Independent Spirit Award for Best First Feature, two Critics' Choice Movie Awards nominations, including Best Adapted Screenplay for Chbosky, and the 2013 GLAAD Media Award for Outstanding Film – Wide Release",73,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),The film depicts his depression and anxiety as he goes through his journey in high school making new friends,63,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),"Logan Lerman stars as a teenager named Charlie who writes to an unnamed friend, and these epistles chronicle his trials, tribulations, and triumphs as he goes through his first year of high school",62,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),". The Perks of Being a Wallflower is a 2012 American coming-of-age drama film written and directed by Stephen Chbosky, based on Chbosky's 1999 novel of the same name",61,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),"The film received positive reviews, with praise for Chbosky's screenplay and direction, the performances (particularly that of Lerman and Miller), soundtrack, execution of its topics, and emotional weight",72,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,The_Perks_of_Being_a_Wallflower_(film),"The film's ensemble cast also features Emma Watson, Ezra Miller, Mae Whitman, Kate Walsh, Dylan McDermott, Nina Dobrev, Johnny Simmons, Erin Wilhelmi, Melanie Lynskey, Paul Rudd and Joan Cusack",64,0.525796115398407,11.666784286499023
Q1616,who has brad pitt dated,E._G._Daily,"G.  Daily and sometimes Elizabeth Daily, is an American singer, voice actress, actress and comedian best known for voicing Tommy Pickles in the Nicktoons Rugrats and All Grown Up!, Buttercup in Cartoon Network's The Powerpuff Girls, and Rudy Tabootie in ChalkZone",51,0.599478542804718,11.702019691467285
Q1616,who has brad pitt dated,Burn_After_Reading,"Critical response was mostly positive, with nominations at both the Golden Globes and the BAFTA awards",22,0.5074120163917542,11.727213859558105
Q1616,who has brad pitt dated,Jennifer_Aniston,". Jennifer Joanna Aniston (born February 11, 1969) is an American actress, film producer, and businesswoman",23,0.5406937599182129,11.732471466064453
Q1616,who has brad pitt dated,Chuck_Palahniuk,". Charles Michael Palahniuk (; born February 21, 1962) is an American novelist and freelance journalist, who describes his work as transgressional fiction",55,0.5281004309654236,11.982497215270996
Q1620,who owns popeyes chicken,Popeyes,". Popeyes is an American multinational chain of fried chicken fast food restaurants founded in 1972 in New Orleans, Louisiana and headquartered in Miami, Florida",0,0.747393786907196,8.696598052978516
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,"Sponsored by the Popeyes Louisiana Kitchen fried chicken restaurant chain, the game was officially known as the Popeyes Bahamas Bowl",61,0.7388312220573425,9.042367935180664
Q1620,who owns popeyes chicken,Popeye_the_Sailor_(TV_series),"The episodes are grouped by the production studios of Larry Harmon Pictures, Rembrandt Films, Halas and Batchelor, Gerald Ray Studios, Jack Kinney Productions, Paramount Cartoon Studios, and Italy-based animation company Corona Cinematografica",25,0.6914234161376953,9.054783821105957
Q1620,who owns popeyes chicken,Olive_Oyl,"The strip was later renamed Popeye after the sailor character that became the most popular member of the cast; however, Olive Oyl was a main character for 10 years before Popeye's 1929 appearance",56,0.7270093560218811,9.071199417114258
Q1620,who owns popeyes chicken,Fried_chicken,". Southern fried chicken, also known simply as fried chicken, is a dish consisting of chicken pieces which have been coated in a seasoned batter and pan-fried, deep fried, or pressure fried",6,0.69768226146698,9.07597827911377
Q1620,who owns popeyes chicken,Fried_chicken,"However, it was the Scottish who were the first Europeans to deep fry their chicken in fat (though without seasoning)",10,0.6904165148735046,9.137611389160156
Q1620,who owns popeyes chicken,Popeye,"In 2002, TV Guide ranked Popeye number 20 on its 50 Greatest Cartoon Characters of All Time list",23,0.6623682975769043,9.168581008911133
Q1620,who owns popeyes chicken,KFC,"KFC is known for its slogans It's Finger Lickin' Good!, Nobody does chicken like KFC, and So good",53,0.7263487577438354,9.230084419250488
Q1620,who owns popeyes chicken,KFC,". KFC (short for Kentucky Fried Chicken) is an American fast food restaurant chain headquartered in Louisville, Kentucky, that specializes in fried chicken",36,0.6659182906150818,9.354015350341797
Q1620,who owns popeyes chicken,Popeyes,", and it was formerly named Popeyes Chicken & Biscuits and Popeyes Famous Fried Chicken & Biscuits",2,0.7129741907119751,9.355807304382324
Q1620,who owns popeyes chicken,Popeye,"After Segar died in 1938, Thimble Theatre was continued by several writers and artists, most notably Segar's assistant Bud Sagendorf",16,0.6591663360595703,9.468108177185059
Q1620,who owns popeyes chicken,Popeye,"Segar's Thimble Theatre strip was in its 10th year when Popeye made his debut, but the one-eyed sailor quickly became the main focus of the strip, and Thimble Theatre became one of King Features' most popular properties during the 1930s",15,0.7068859934806824,9.48154067993164
Q1620,who owns popeyes chicken,KFC,"PepsiCo spun off its restaurants division as Tricon Global Restaurants, which later changed its name to Yum! Brands",49,0.6912974715232849,9.526395797729492
Q1620,who owns popeyes chicken,Popeye_the_Sailor_(TV_series),. Popeye the Sailor is an American animated television series produced for King Features Syndicate TV that was released between 1960 and 1963 with 220 episodes produced,24,0.6223103404045105,9.53818130493164
Q1620,who owns popeyes chicken,Popeyes,"Since 2008, its full brand name is Popeyes Louisiana Kitchen, Inc",1,0.6324193477630615,9.540593147277832
Q1620,who owns popeyes chicken,Popeye,. Popeye the Sailor is a fictional muscular American cartoon character created by Elzie Crisler Segar,12,0.6673634052276611,9.542219161987305
Q1620,who owns popeyes chicken,Popeye,"Charles M.  Schulz said, I think Popeye was a perfect comic strip, consistent in drawing and humor",22,0.6617096662521362,9.54355525970459
Q1620,who owns popeyes chicken,KFC,"KFC's original product is pressure-fried chicken pieces, seasoned with Sanders' recipe of 11 herbs and spices",50,0.7023611664772034,9.564597129821777
Q1620,who owns popeyes chicken,Popeye,"Over the years, Popeye has also appeared in comic books, television cartoons, video games, hundreds of advertisements, peripheral products ranging from spinach to candy cigarettes, and the 1980 live-action film directed by Robert Altman and starring Robin Williams as Popeye",21,0.6480997800827026,9.585147857666016
Q1620,who owns popeyes chicken,KFC,"The chain continued to expand overseas, however, and in 1987, it became the first Western restaurant chain to open in China",47,0.6181107759475708,9.651813507080078
Q1620,who owns popeyes chicken,Al_Copeland,He was also a successful restaurateur who created many successful upscale restaurants,27,0.682948112487793,9.678295135498047
Q1620,who owns popeyes chicken,Fried_chicken,"The first dish known to have been deep fried was fritters, which were popular in the European Middle Ages",9,0.7037324905395508,9.710958480834961
Q1620,who owns popeyes chicken,Popeyes,"About thirty locations are company-owned, the rest franchised",5,0.695530891418457,9.733071327209473
Q1620,who owns popeyes chicken,Popeyes,It is currently a subsidiary of Toronto-based Restaurant Brands International,3,0.6854181885719299,9.753310203552246
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,"With no room to run, Williams executed a quick third lateral pass to star receiver Titus Davis who ran the final 13 yards and dove towards the pylon, scoring a touchdown that would have tied the game with a kicked extra point and sent the game into overtime, but instead Central Michigan attempted a two-point conversion for the win, which was unsuccessful",66,0.6450801491737366,9.76040267944336
Q1620,who owns popeyes chicken,Fried_chicken,Broiler chickens are most commonly used,8,0.6853032112121582,9.762646675109863
Q1620,who owns popeyes chicken,KFC,"It has since expanded rapidly in China, which is now the company's single largest market",48,0.6674565672874451,9.771727561950684
Q1620,who owns popeyes chicken,Popeye,The daily strips are reprints of old Sagendorf stories,18,0.6950135231018066,9.782185554504395
Q1620,who owns popeyes chicken,KFC,"It is the world's second-largest restaurant chain (as measured by sales) after McDonald's, with 22,621 locations globally in 150 countries as of December 2019.  The chain is a subsidiary of Yum! Brands, a restaurant company that also owns the Pizza Hut, Taco Bell, and WingStreet chains",37,0.6876893639564514,9.803131103515625
Q1620,who owns popeyes chicken,KFC,Reynolds food and tobacco conglomerate; that company sold the chain to PepsiCo,46,0.68659907579422,9.817830085754395
Q1620,who owns popeyes chicken,Olive_Oyl,. Olive Oyl is a cartoon character created by E,54,0.6756284832954407,9.862507820129395
Q1620,who owns popeyes chicken,Fried_chicken,Scottish frying techniques were later combined with West African seasoning techniques by the Scottish diaspora and African-Americans in the American South,11,0.6872155666351318,9.885417938232422
Q1620,who owns popeyes chicken,Olive_Oyl,C.  Segar in 1919 for his comic strip Thimble Theatre,55,0.6693512201309204,9.952628135681152
Q1620,who owns popeyes chicken,J._Wellington_Wimpy,"Wimpy did appear in Robert Altman's 1980 live-action musical film Popeye, played by Paul Dooley",35,0.6619282960891724,9.96095085144043
Q1620,who owns popeyes chicken,KFC,"KFC was one of the first American fast-food chains to expand internationally, opening outlets in Canada, the United Kingdom, Mexico, and Jamaica by the mid-1960s",43,0.6547379493713379,10.008654594421387
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,"Had the try succeeded, it would have marked the largest comeback in bowl history and tied the largest comeback in any FBS game",67,0.6198265552520752,10.031841278076172
Q1620,who owns popeyes chicken,J._Wellington_Wimpy,"Segar in 1931 and originally called Thimble Theatre, and in the Popeye cartoons based upon the strip",33,0.6747298240661621,10.032143592834473
Q1620,who owns popeyes chicken,KFC,"Sanders identified the potential of the restaurant franchising concept, and the first Kentucky Fried Chicken franchise opened in Utah in 1952.  KFC popularized chicken in the fast-food industry, diversifying the market by challenging the established dominance of the hamburger",39,0.660908579826355,10.046595573425293
Q1620,who owns popeyes chicken,KFC,"By branding himself as Colonel Sanders, Harland became a prominent figure of American cultural history, and his image remains widely used in KFC advertising to this day",40,0.6131073832511902,10.061297416687012
Q1620,who owns popeyes chicken,J._Wellington_Wimpy,. J,31,0.658983588218689,10.076263427734375
Q1620,who owns popeyes chicken,KFC,"In the early-1970s, KFC was sold to the spirits distributor Heublein, which was taken over by the R. J",45,0.6012923717498779,10.12830924987793
Q1620,who owns popeyes chicken,KFC,and Jack C.  Massey in 1964,42,0.5670936703681946,10.19290828704834
Q1620,who owns popeyes chicken,Al_Copeland,". Alvin Charles Al Copeland (February 2, 1944 – March 23, 2008) was an American entrepreneur who created the Popeyes fast food chain",26,0.5824071168899536,10.22494125366211
Q1620,who owns popeyes chicken,Popeye,"In 1933, Max Fleischer adapted the Thimble Theatre characters into a series of Popeye the Sailor theatrical cartoon shorts for Paramount Pictures",19,0.5975080728530884,10.228376388549805
Q1620,who owns popeyes chicken,J._Wellington_Wimpy,"Wimpy was one of the dominant characters in the newspaper strip, but when Popeye was adapted as an animated cartoon series by Fleischer Studios, Wimpy became a minor character; Dave Fleischer said that the character in the Segar strip was too intellectual to be used in film cartoons",34,0.6610116362571716,10.229212760925293
Q1620,who owns popeyes chicken,KFC,The constituents of the recipe are a trade secret,51,0.6679515838623047,10.328081130981445
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,"Western Kentucky beat Central Michigan, 49–48.  By the middle of the third quarter, the Chippewas had fallen behind the Hilltoppers by a score of 49–14, but they scored four unanswered touchdowns and so near the end of the fourth quarter were down by only seven points",62,0.6385666728019714,10.416952133178711
Q1620,who owns popeyes chicken,KFC,"KFC was founded by Colonel Harland Sanders, an entrepreneur who began selling fried chicken from his roadside restaurant in Corbin, Kentucky, during the Great Depression",38,0.6112328767776489,10.461824417114258
Q1620,who owns popeyes chicken,Popeyes,"According to a company press release dated June 29, 2007, Popeyes is the second-largest quick-service chicken restaurant group, measured by number of units, after KFC.  Popeyes has 3,102 restaurants, which are located in more than 40 states and the District of Columbia, Puerto Rico, and 30 countries worldwide",4,0.5850863456726074,10.463787078857422
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,"Chippewas quarterback Cooper Rush threw seven touchdown passes, setting a new NCAA bowl game record",69,0.6134415864944458,10.468768119812012
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,"As Kroll was being tackled he lateraled the ball teammate Deon Butler, who darted 20 yards before lateraling to Courtney Williams",65,0.6743479371070862,10.483392715454102
Q1620,who owns popeyes chicken,KFC,"Throughout the 1970s and 1980s, it experienced mixed fortunes domestically, as it went through a series of changes in corporate ownership with little or no experience in the restaurant business",44,0.5789382457733154,10.509842872619629
Q1620,who owns popeyes chicken,Popeye,The character has also appeared in theatrical and television animated cartoons,14,0.6557731628417969,10.515501976013184
Q1620,who owns popeyes chicken,J._Wellington_Wimpy,"Wellington Wimpy, generally referred to as Wimpy, is one of the characters in the comic strip Popeye, created by E.  C",32,0.6366053223609924,10.537854194641113
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,m.  EST and aired on ESPN,59,0.6119825839996338,10.616307258605957
Q1620,who owns popeyes chicken,KFC,"Larger portions of fried chicken are served in a cardboard bucket, which has become a feature of the chain since it was first introduced by franchisee Pete Harman in 1957.  Since the early-1990s, KFC has expanded its menu to offer other chicken products such as chicken fillet sandwiches and wraps, as well as salads and side dishes such as French fries and coleslaw, desserts, and soft drinks; the latter often supplied by PepsiCo",52,0.637122392654419,10.681488990783691
Q1620,who owns popeyes chicken,Fried_chicken,The breading adds a crisp coating or crust to the exterior of the chicken while retaining juices in the meat,7,0.6453032493591309,10.68252944946289
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,"With one second remaining on the clock, Central Michigan had the ball on their own 25 yard line",63,0.6097981929779053,10.725358009338379
Q1620,who owns popeyes chicken,2014_Bahamas_Bowl,The play was nominated for an ESPY Award,68,0.6244972348213196,10.786211013793945
Q1620,who owns popeyes chicken,Popeye,"These cartoons proved to be among the most popular of the 1930s, and Fleischer — and later Paramount's own Famous Studios — continued production through 1957.  These cartoon shorts are now owned by Turner Entertainment and distributed by its sister company Warner Bros",20,0.6437900066375732,10.807536125183105
Q1620,who owns popeyes chicken,KFC,"However, the company's rapid expansion overwhelmed the aging Sanders, and he sold it to a group of investors led by John Y.  Brown Jr",41,0.5747998952865601,10.857155799865723
