N_Pergunta,Pergunta,Recurso,Linha,rank,cosine_similarity,euclidean_distances
Q1814,who wrote the song for star wars,Solo:_A_Star_Wars_Story,"Both were fired in June 2017 following creative differences with Lucasfilm, and Howard was hired as their replacement",69,0.9117628931999207,10.33202838897705
Q1814,who wrote the song for star wars,Cultural_impact_of_Star_Wars,"The film helped launch the science fiction boom of the late 1970s and early 1980s, making science fiction films a blockbuster genre",85,0.9115833044052124,10.350349426269531
Q1814,who wrote the song for star wars,Music_of_Star_Wars,"Music for the spin-off films, other television programs, and video games, as well as the trailers of the various installments, were created by various other composers, with this material occasionally revisiting some of Williams' principal themes (and, with one spin-off film, with Williams actually writing a new theme for the composer to use)",33,0.9083291292190552,10.362675666809082
Q1814,who wrote the song for star wars,Star_Wars:_Republic_Commando,It was developed and published by LucasArts for the Xbox and Microsoft Windows,88,0.9127257466316223,10.363485336303711
Q1814,who wrote the song for star wars,Music_of_Star_Wars,". The music of the Star Wars franchise is composed and produced in conjunction with the development of the feature films, television series, and other merchandise within the epic space opera franchise created by George Lucas",26,0.9079371690750122,10.472622871398926
Q1814,who wrote the song for star wars,Solo:_A_Star_Wars_Story,"It is the first Star Wars film to be considered a box-office failure, grossing $393. 2 million worldwide, making it the lowest-grossing live-action film in the franchise",72,0.9090182185173035,10.479748725891113
Q1814,who wrote the song for star wars,Solo:_A_Star_Wars_Story,It received a nomination for Best Visual Effects at the 91st Academy Awards,73,0.9089738130569458,10.4844331741333
Q1814,who wrote the song for star wars,Music_of_Star_Wars,"Throughout all of the franchise, which consists of a total of over 18 hours of music, Williams has written approximately fifty themes in one of the largest, richest collection of themes in the history of film music",36,0.9041751027107239,10.688955307006836
Q1814,who wrote the song for star wars,Star_Wars_Holiday_Special,The Star Wars Holiday Special is a 1978 American television special set in the universe of the Star Wars science-fiction media franchise,0,0.9057786464691162,10.737479209899902
Q1814,who wrote the song for star wars,Solo:_A_Star_Wars_Story,"Solo: A Star Wars Story (or simply Solo) is a 2018 American space Western film based around the Star Wars character Han Solo, also featuring his original trilogy co-protagonists Chewbacca and Lando Calrissian",62,0.9022389054298401,10.749814987182617
Q1814,who wrote the song for star wars,Cultural_impact_of_Star_Wars,"Phrases such as evil empire, May the Force be with you, Jedi mind trick, and I am your father have become part of the popular lexicon",81,0.9043169617652893,10.774630546569824
Q1814,who wrote the song for star wars,Solo:_A_Star_Wars_Story,"Alden Ehrenreich stars in the title role, with Woody Harrelson, Emilia Clarke, Donald Glover, Thandie Newton, Phoebe Waller-Bridge, Joonas Suotamo, and Paul Bettany co-starring",64,0.903041660785675,10.801273345947266
Q1814,who wrote the song for star wars,Solo:_A_Star_Wars_Story,"Star Wars creator George Lucas began developing a Han Solo prequel in 2012, and commissioned Lawrence Kasdan to write the screenplay",66,0.9023311138153076,10.840295791625977
Q1814,who wrote the song for star wars,Solo:_A_Star_Wars_Story,"Principal photography began in January 2017 at Pinewood Studios, under the direction of Phil Lord and Christopher Miller",68,0.9013333320617676,10.841365814208984
Q1814,who wrote the song for star wars,Solo:_A_Star_Wars_Story,"With an estimated production budget of at least $275 million, Solo is one of the most expensive films ever made",70,0.9010850787162781,10.846885681152344
Q1814,who wrote the song for star wars,Cultural_impact_of_Star_Wars,"Many efforts produced in the science fiction genre (particularly in film) can now be seen to draw heavy influence and inspiration from the original Star Wars trilogy, as well as the magnitude of sequels, spin-offs, series, games, and texts that it spawned",83,0.9022244215011597,10.889449119567871
Q1814,who wrote the song for star wars,Cultural_impact_of_Star_Wars,"This impact also made it a prime target for parody works and homages, with popular examples including Spaceballs, Family Guy's Blue Harvest special, Seth Green's Robot Chicken: Star Wars, and Lucas's self-proclaimed favorite parody, Hardware Wars by Ernie Fosselius",86,0.9025006294250488,10.9155912399292
Q1814,who wrote the song for star wars,Phineas_and_Ferb:_Star_Wars,It’s the 41st episode of the 4th season and the 215th episode overall,48,0.8992620706558228,11.011842727661133
Q1814,who wrote the song for star wars,Phineas_and_Ferb:_Star_Wars,"It aired on July 26, 2014, on Disney Channel and later on Disney XD on August 4, 2014.  The story, while non-canonical, is a retelling of the 1977 film Star Wars in the style of Rosencrantz and Guildenstern Are Dead, where the Phineas and Ferb characters interact with the Star Wars characters",47,0.8992620706558228,11.011842727661133
Q1814,who wrote the song for star wars,Phineas_and_Ferb:_Star_Wars,. Phineas and Ferb: Star Wars (also titled Episode IVa: May the Ferb Be with You) is a 1-hour long crossover episode of the American animated series Phineas and Ferb featuring characters from Star Wars,46,0.8992620706558228,11.011842727661133
Q1814,who wrote the song for star wars,Star_Wars_Jedi:_Fallen_Order,"It was released for Windows, PlayStation 4, and Xbox One on November 15, 2019.  A Stadia version is due in 2020",75,0.8999367952346802,11.07901668548584
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),"The events of the film chronologically take place between Season 1's episode, The Hidden Enemy and Season 3's episode, Clone Cadets",25,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),Anakin and Ahsoka track the kidnapper to a planet where they are ambushed by Count Dooku and his apprentice Asajj Ventress and discover that Dooku hopes to frame the Jedi for Rotta's kidnapping,16,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),Jabba the Hutt enlists them to rescue his kidnapped son Rotta in exchange for an alliance,15,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),The Clone Wars was actually a Warner Bros,18,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),"Set during the Clone Wars between the Galactic Republic and the Confederacy of Independent Systems, Jedi Knight Anakin Skywalker is assigned an apprentice, Ahsoka Tano",14,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),"film and the first Star Wars film to not be distributed by 20th Century Fox, and served as the pilot to the television series of the same name, which debuted on October 3, 2008, on Cartoon Network",19,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),Pictures.  The film is set in the Star Wars universe during the three-year time period between the films Star Wars: Episode II – Attack of the Clones (2002) and Star Wars: Episode III – Revenge of the Sith (2005),13,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),It was the first film in the Star Wars film series to be all CGI animated,20,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),". Star Wars: The Clone Wars is a 2008 American computer-animated epic military science fiction film directed by Dave Filoni, produced by Lucasfilm Animation, and distributed by Warner Bros",12,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),"The film premiered on August 10, 2008, at Grauman's Egyptian Theatre, followed by a wide release in Australia on August 14 and in the United States, Canada and the United Kingdom the next day",17,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),5 million budget,24,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),"The film received largely negative reviews, becoming the worst reviewed theatrically released Star Wars film with critics panning the writing, animation, tone, dialogue and the decision to release the pilot episodes as a feature-length film",21,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),"However, it is also the lowest grossing Star Wars film, having grossed $68. 3 million worldwide against an $8",23,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars:_The_Clone_Wars_(film),"Despite the negative reviews given, it was still a commercial success",22,0.8972346782684326,11.11305046081543
Q1814,who wrote the song for star wars,Star_Wars_Jedi:_Fallen_Order,"The game was announced during E3 2018, with a more detailed reveal during the Star Wars Celebration in April 2019.  The game received generally favorable reviews from critics and sold more than eight million copies by the end of January 2020",77,0.8985393047332764,11.117968559265137
Q1814,who wrote the song for star wars,Star_Wars_Jedi:_Fallen_Order,"The game is set in the Star Wars universe, five years after the fall of the Galactic Republic and rise of the Galactic Empire (as depicted in Star Wars: Episode III – Revenge of the Sith), and follows a young Jedi Padawan named Cal Kestis as he is hunted through the galaxy by the Empire, all the while attempting to complete his Jedi training and restore the now wiped out Jedi Order",76,0.8985393047332764,11.117968559265137
Q1814,who wrote the song for star wars,Star_Wars_Jedi:_Fallen_Order,. Star Wars Jedi: Fallen Order is an action-adventure game developed by Respawn Entertainment and published by Electronic Arts,74,0.896795928478241,11.156346321105957
Q1814,who wrote the song for star wars,Cultural_impact_of_Star_Wars,"Sounds, visuals, and even the iconic score of the films have become integral components in American society",84,0.8926604986190796,11.28011703491211
Q1814,who wrote the song for star wars,Star_Wars:_Republic_Commando,". Star Wars: Republic Commando is a tactical first-person shooter video game, set in the Star Wars universe, released in 2005",87,0.8941621780395508,11.280303955078125
Q1814,who wrote the song for star wars,Cultural_impact_of_Star_Wars,"The first Star Wars film in 1977 was a cultural unifier, enjoyed by a wide spectrum of people",82,0.8924207091331482,11.329729080200195
Q1814,who wrote the song for star wars,Cultural_impact_of_Star_Wars,Star Wars references are deeply embedded in popular culture; references to the main characters and themes of Star Wars are casually made in many English-speaking countries with the assumption that others will understand the reference,79,0.8870340585708618,11.54499340057373
Q1814,who wrote the song for star wars,Cultural_impact_of_Star_Wars,"Darth Vader has become an iconic villain, while characters such as Luke Skywalker, Han Solo, Princess Leia, C-3PO, R2-D2, and Chewbacca have all become widely recognised characters around the world",80,0.8851572871208191,11.58094596862793
Q1814,who wrote the song for star wars,Cultural_impact_of_Star_Wars,. George Lucas's science fiction multi-film Star Wars saga has had a significant impact on modern popular culture,78,0.8815590739250183,11.735109329223633
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,It grossed more than $924. 3 million (equivalent to $1,58,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,"42 billion in 2019) worldwide during its initial theatrical run, becoming the highest-grossing film of 1999, the second-highest-grossing film worldwide and in North America (behind Titanic), and the highest-grossing Star Wars film at the time",59,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,The Phantom Menace is set 32 years before the original film and follows Jedi Master Qui-Gon Jinn and his apprentice Obi-Wan Kenobi as they protect Queen Amidala in hopes of securing a peaceful end to an interplanetary trade dispute,51,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,Joined by Anakin Skywalker—a young slave with unusually strong natural powers of the Force—they simultaneously contend with the mysterious return of the Sith,52,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,Lucas began production of this film after he determined that computer-generated imagery (CGI) had advanced to the level he wanted for the prequel trilogy's visual effects,53,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,"Filming started on June 26, 1997, at locations including Leavesden Film Studios and the Tunisian desert",54,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,"The film was Lucas' first directorial effort after a 22-year hiatus following Star Wars in 1977.  The Phantom Menace was released in theaters on May 19, 1999, almost 16 years after the premiere of the previous Star Wars film, Return of the Jedi",55,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,The film's premiere was extensively covered by media and was greatly anticipated because of the large cultural following the Star Wars saga had cultivated,56,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,"Despite the anticipation, it received mixed reviews; critics praised the visuals, action sequences, themes, John Williams' musical score, and some of the performances (notably Neeson), but criticized the screenplay, characterization, and the respective performances of Ahmed Best as Jar Jar Binks and Lloyd as Anakin",57,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,The film was followed by two sequels: Attack of the Clones in 2002 and Revenge of the Sith in 2005.,61,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,"A 3D reissue, which earned an additional $102. 7 million at the box office and brought the film's overall worldwide takings to over $1 billion, was released in February 2012",60,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,"It is the first installment in the Star Wars prequel trilogy and begins the Skywalker saga, though it was the fourth film to be produced chronologically",50,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Star_Wars:_Episode_I_–_The_Phantom_Menace,". Star Wars: Episode I – The Phantom Menace is a 1999 American epic space-opera film written and directed by George Lucas, produced by Lucasfilm, distributed by 20th Century Fox and stars Liam Neeson, Ewan McGregor, Natalie Portman, Jake Lloyd, Ian McDiarmid, Anthony Daniels, Kenny Baker, Pernilla August, and Frank Oz",49,0.8908212780952454,11.748286247253418
Q1814,who wrote the song for star wars,Changes_in_Star_Wars_re-releases,"Most controversial are changes to the original film, including the decision to have Greedo shoot before Han Solo does, and the addition of a deleted scene featuring Jabba the Hutt using computer-generated imagery (CGI)",44,0.8822441697120667,11.800224304199219
Q1814,who wrote the song for star wars,Changes_in_Star_Wars_re-releases,The first significant changes were made in 1997 with the release of a Special Edition remaster in commemoration of the franchise's twentieth anniversary,40,0.8776670694351196,12.01953411102295
Q1814,who wrote the song for star wars,Changes_in_Star_Wars_re-releases,"Dissatisfied with the original theatrical cuts of the original Star Wars film, The Empire Strikes Back, and Return of the Jedi, creator George Lucas altered the films in an attempt to achieve the ideal versions that he allegedly could not initially due to limitations of time, budget, and technology",39,0.8705804347991943,12.265958786010742
Q1814,who wrote the song for star wars,Changes_in_Star_Wars_re-releases,"Contentious changes to Return of the Jedi include replacing the song sung by a puppet Sy Snootles with a new song by a CGI Snootles, having Darth Vader yell No! as he kills the Emperor, and replacing Sebastian Shaw as the Force spirit of Anakin Skywalker with Hayden Christensen, who played Anakin in the prequel films",45,0.8697600960731506,12.319478034973145
Q1814,who wrote the song for star wars,Changes_in_Star_Wars_re-releases,"Though changes were also made to the prequel trilogy, the original trilogy saw the most alteration",38,0.8699973225593567,12.34980583190918
Q1814,who wrote the song for star wars,Changes_in_Star_Wars_re-releases,"Additional notable changes were made when the original trilogy was released on DVD in 2004, in an attempt to create more consistency with the prequel trilogy after the release of Attack of the Clones and in anticipation of Revenge of the Sith",42,0.8671923279762268,12.421611785888672
Q1814,who wrote the song for star wars,Changes_in_Star_Wars_re-releases,". Changes in Star Wars re-releases vary from minor differences in color timing, audio mixing, and take choices to major insertions of new visual effects, additions of characters and dialogue, scene expansions, and replacement of original cast members with newer ones",37,0.8674806356430054,12.427460670471191
Q1814,who wrote the song for star wars,Changes_in_Star_Wars_re-releases,These changes were largely made as visual effects tests for the forthcoming prequel trilogy,41,0.8650094866752625,12.5446195602417
Q1814,who wrote the song for star wars,Changes_in_Star_Wars_re-releases,"More changes were made to the films for their Blu-ray release in 2011 and their 4K Ultra HD release in 2019.  Although some critics felt that many smaller changes were improvements, innocuous, or understandable, many changes were received negatively by fans and critics",43,0.8646883964538574,12.562729835510254
Q1827,who made facebook,History_of_Facebook,". Facebook is a social networking service launched as TheFacebook on February 4, 2004",51,0.9227704405784607,9.09342098236084
Q1827,who made facebook,Criticism_of_Facebook,"The use of Facebook can have psychological effects, including feelings of jealousy and stress, a lack of attention, and social media addiction, in some cases comparable to drug addiction",16,0.9284931421279907,9.107418060302734
Q1827,who made facebook,Criticism_of_Facebook,Some critics make predictions of Facebook's end based on the problems which they identify,23,0.9336134791374207,9.11842155456543
Q1827,who made facebook,History_of_Facebook,"The website's membership was initially limited by the founders to Harvard students, but was expanded to other colleges in the Boston area, the Ivy League, and gradually most universities in the United States and Canada, corporations, and by September 2006, to everyone with a valid email address along with an age requirement of being 13 and older",53,0.9290940165519714,9.136100769042969
Q1827,who made facebook,"""Facebook,_Inc.""","Facebook offers other products and services beyond its social networking platform, including Facebook Messenger, Facebook Watch, and Facebook Portal",32,0.9337943196296692,9.144929885864258
Q1827,who made facebook,Censorship_of_Facebook,. Facebook has been replacing traditional media channels since its founding in 2003,59,0.9238313436508179,9.150171279907227
Q1827,who made facebook,Facebook_F8,The F8 name comes from Facebook's tradition of 8 hour hackathons,68,0.9200324416160583,9.296087265014648
Q1827,who made facebook,Facebook,"Since 2006, anyone who claims to be at least 13 years old has been allowed to become a registered user of Facebook, though this may vary depending on local laws",4,0.9206681251525879,9.331162452697754
Q1827,who made facebook,Criticism_of_Facebook,". Criticism of Facebook has led to international media coverage and significant reporting of its legal troubles and the outsize influence it has on the lives and health of its users and employees, as well on its influence on the way media, specifically news, is reported and distributed",14,0.9227015972137451,9.364453315734863
Q1827,who made facebook,Facebook_F8,This change was due to the COVID-19 pandemic,73,0.9245601892471313,9.367450714111328
Q1827,who made facebook,History_of_Facebook,"It was founded by Mark Zuckerberg with his college roommates and fellow Harvard University students Eduardo Saverin, Andrew McCollum, Dustin Moskovitz and Chris Hughes",52,0.9268602132797241,9.382501602172852
Q1827,who made facebook,Facebook_Platform,". The Facebook Platform is the set of services, tools, and products provided by the social networking service Facebook for third-party developers to create their own applications and services that access data in Facebook",36,0.9272953271865845,9.396672248840332
Q1827,who made facebook,List_of_Facebook_features,". Facebook is a social network service website launched on February 4, 2004 by Mark Zuckerberg",34,0.9148642420768738,9.429317474365234
Q1827,who made facebook,Facebook_like_button,"Facebook states in its Terms of Service agreement that users may only create one personal page, and it has ongoing efforts against the spread of fake accounts",50,0.9242475032806396,9.443817138671875
Q1827,who made facebook,"""Facebook,_Inc.""","It also has acquired Instagram, WhatsApp, Oculus, Giphy and Mapillary, and has a 9. 9% stake in Jio Platforms",33,0.9280906915664673,9.445328712463379
Q1827,who made facebook,"""Facebook,_Inc.""",Facebook is one of the world's most valuable companies,30,0.9283466339111328,9.483668327331543
Q1827,who made facebook,Facebook_like_button,"Additionally, the like button's potential use as a measurement of popularity has caused some companies to sell likes through fake Facebook accounts, which in turn have sparked complaints from some companies advertising on Facebook that have received an abundance of fake likes that have distorted proper user metrics",49,0.9213541746139526,9.498575210571289
Q1827,who made facebook,Facebook_Platform,Applications on facebook,38,0.9233289957046509,9.54003620147705
Q1827,who made facebook,Facebook_like_button,"Facebook has stated that it anonymizes the information after three months, and that the data collected is not shared or sold to third parties",48,0.9299072623252869,9.573981285095215
Q1827,who made facebook,Criticism_of_Facebook,"Facebook has been banned by several governments for various reasons, including Syria, China, and Iran",24,0.9181965589523315,9.61913013458252
Q1827,who made facebook,Facebook_like_button,. The Facebook like button is a feature on the social networking website Facebook,40,0.9187840819358826,9.636688232421875
Q1827,who made facebook,Facebook_F8,"There were no other conferences held in 2009, 2012 and 2013.  The 2020 F8 conference, originally scheduled for May 5 and 6, was not an in-person event",71,0.9252219796180725,9.660385131835938
Q1827,who made facebook,Facebook_like_button,"Once clicked by a user, the designated content appears in the News Feeds of that user's friends, and the button also displays the number of other users who have liked the content, including a full or partial list of those users",42,0.9183734655380249,9.67519760131836
Q1827,who made facebook,Facebook_like_button,"The like button was extended to comments in June 2010.  After extensive testing and years of questions from the public about whether it had an intention to incorporate a Dislike button, Facebook officially rolled out Reactions to users worldwide on February 24, 2016, letting users long-press on the like button for an option to use one of five pre-defined emotions, including Love, Haha, Wow, Sad, or Angry",43,0.918300449848175,9.69590950012207
Q1827,who made facebook,"""Facebook,_Inc.""","It is considered one of the Big Five technology companies along with Microsoft, Amazon, Apple, and Google",31,0.9292594790458679,9.698905944824219
Q1827,who made facebook,Facebook,"Facebook claimed that it had more than 2. 3 billion monthly active users as of December 2018, and it was the most downloaded mobile app of the 2010s globally",10,0.9150614738464355,9.705140113830566
Q1827,who made facebook,Facebook_F8,"Facebook has often introduced new features, and made new announcements, at the conference",67,0.9200512170791626,9.713041305541992
Q1827,who made facebook,Censorship_of_Facebook,"As of May 2016, the only countries to ban access around the clock to the social networking site are China, Iran, Syria, and North Korea",63,0.9167091846466064,9.722308158874512
Q1827,who made facebook,Facebook_F8,The scheduling of F8 has been somewhat erratic,69,0.9224236011505127,9.72591781616211
Q1827,who made facebook,"""Facebook,_Inc.""","It was founded by Mark Zuckerberg, along with his fellow roommates and students at Harvard College, who were Eduardo Saverin, Andrew McCollum, Dustin Moskovitz and Chris Hughes, originally as TheFacebook",28,0.9279744625091553,9.736932754516602
Q1827,who made facebook,Facebook_F8,The 2008 conference was held in late July and the 2011 conference was held in late September,70,0.9234928488731384,9.771943092346191
Q1827,who made facebook,Censorship_of_Facebook,"Many countries have banned or temporarily limited access to the social networking website Facebook, including Mainland China, Iran, Syria, and North Korea",61,0.9177705645561218,9.791685104370117
Q1827,who made facebook,"""Facebook,_Inc.""",". Facebook, Inc",26,0.9193063378334045,9.793834686279297
Q1827,who made facebook,Facebook,"They can post text, photos and multimedia which is shared with any other users that have agreed to be their friend, or, with a different privacy setting, with any reader",8,0.9241341948509216,9.803129196166992
Q1827,who made facebook,Criticism_of_Facebook,"The company and its employees have also been subject to litigation cases over the years, with its most prominent case concerning allegations that CEO Mark Zuckerberg broke an oral contract with Cameron Winklevoss, Tyler Winklevoss, and Divya Narendra to build the then-named HarvardConnection social network in 2004, instead allegedly opting to steal the idea and code to launch Facebook months before HarvardConnection began",20,0.9199003577232361,9.805526733398438
Q1827,who made facebook,List_of_Facebook_features,The following is a list of software and technology features that can be found on the Facebook website and mobile app and are available to users of the social media site,35,0.9043903350830078,9.822036743164062
Q1827,who made facebook,Criticism_of_Facebook,"Notable issues include Internet privacy, such as use of a widespread like button on third-party websites tracking users, possible indefinite records of user information, automatic facial recognition software, and its role in the workplace, including employer-employee account disclosure",15,0.9175677299499512,9.826112747192383
Q1827,who made facebook,Facebook_F8,"It was hosted in San Francisco, California until 2016, and moved to a more central Silicon Valley location in San Jose, California in 2017.  Previous events have started with a keynote speech by Facebook founder Mark Zuckerberg, followed by various breakout sessions concentrating on specific topics",66,0.9155107140541077,9.836703300476074
Q1827,who made facebook,Facebook,The name comes from the face book directories often given to American university students,5,0.92271888256073,9.844169616699219
Q1827,who made facebook,Facebook_Platform,"The current Facebook Platform was launched in 2010.  The platform offers a set of programming interfaces and tools which enable developers to integrate with the open social graph of personal relations and other things like songs, places, and Facebook pages",37,0.927449107170105,9.849076271057129
Q1827,who made facebook,Facebook_Portal,". Facebook Portal is a brand of smart displays and videophones developed in 2018 by Facebook, Inc",54,0.9145994186401367,9.849559783935547
Q1827,who made facebook,Facebook_Portal,Facebook uses some types of data collected from Portal devices for targeted advertising,57,0.9223037958145142,9.886474609375
Q1827,who made facebook,Censorship_of_Facebook,"However, since most North Korean residents have no access to the Internet, China and Iran are the only countries where access to Facebook is actively restricted in a wholesale manner",64,0.9186760187149048,9.913199424743652
Q1827,who made facebook,Facebook_Portal,The devices are integrated with Amazon's voice-controlled intelligent personal assistant service Alexa,56,0.9207484126091003,9.950043678283691
Q1827,who made facebook,Facebook_like_button,"Its use centers around a form of an advertising network, in which it gathers information about which users visit what websites",45,0.9160200357437134,9.952817916870117
Q1827,who made facebook,Facebook_like_button,"It was first enabled on February 2009.  The like button enables users to easily interact with status updates, comments, photos and videos, links shared by friends, and advertisements",41,0.91862553358078,9.987920761108398
Q1827,who made facebook,Criticism_of_Facebook,A new lawsuit in 2011 was dismissed,22,0.9162590503692627,9.992101669311523
Q1827,who made facebook,Criticism_of_Facebook,"Facebook has come under scrutiny for 'ignoring' or shirking its responsibility for the content posted on its platform, including copyright and intellectual property infringement, hate speech, incitement of rape and terrorism, fake news, Facebook murder, crimes, and violent incidents live-streamed through its Facebook Live functionality",19,0.9097495675086975,10.002558708190918
Q1827,who made facebook,Censorship_of_Facebook,"Censorship in the media, especially on Facebook is because of a variety of reasons, since Facebook accepts all kinds of content, with little or no moderation, and displays what people post publicly, this practice can sometimes threaten oppressive governments especially in totalitarian regimes while also propelling fake news, hate speech and misinformation thus undermining the credibility of online platforms and social media",60,0.9110669493675232,10.015571594238281
Q1827,who made facebook,Facebook_like_button,"This form of functionality, a sort of web beacon, has been significantly criticized for privacy",46,0.9105861186981201,10.058106422424316
Q1827,who made facebook,Criticism_of_Facebook,"On August 13, 2019, it was revealed that the company had enlisted contractors to create and obtain transcripts of users",25,0.9091816544532776,10.080049514770508
Q1827,who made facebook,Facebook_Platform,"com, external websites, and devices are all allowed to access the graph",39,0.9183329939842224,10.102298736572266
Q1827,who made facebook,Facebook,"After registering, users can create a profile revealing information about themselves",7,0.9166915416717529,10.109081268310547
Q1827,who made facebook,"""Facebook,_Inc.""","is an American social media conglomerate corporation based in Menlo Park, California",27,0.9137203097343445,10.14565372467041
Q1827,who made facebook,Criticism_of_Facebook,"The company's electricity usage, tax avoidance, real-name user requirement policies, , handling of user data, and its involvement in the United States PRISM surveillance program have been highlighted by the media and by critics",18,0.912567675113678,10.167454719543457
Q1827,who made facebook,Criticism_of_Facebook,Facebook's operations have also received coverage,17,0.9109012484550476,10.188252449035645
Q1827,who made facebook,Facebook,"Membership was expanded to Columbia, Stanford, and Yale before being expanded to the rest of the Ivy League, MIT, and higher education institutions in the Boston area, then various other universities, and lastly high school students",3,0.9140325784683228,10.194649696350098
Q1827,who made facebook,"""Facebook,_Inc.""","com—today's Facebook, a popular global social networking website",29,0.9067413806915283,10.223550796508789
Q1827,who made facebook,Facebook_like_button,"Reactions were also extended to comments in May 2017, and had a major graphical overhaul in April 2019.  The like button is one of Facebook's social plug-ins, in which the button can be placed on third-party websites",44,0.9112313389778137,10.24248218536377
Q1827,who made facebook,Criticism_of_Facebook,"The original lawsuit was eventually settled in 2009, with Facebook paying approximately $20 million in cash and 1. 25 million shares",21,0.9142341017723083,10.24514389038086
Q1827,who made facebook,Facebook_F8,". Facebook F8 (pronounced eff eight) is a mostly-annual conference held by Facebook, intended for developers and entrepreneurs who build products and services around the website",65,0.9023180603981018,10.245855331420898
Q1827,who made facebook,Facebook_Portal,"The product line consists of four models (Portal, Portal Plus, Portal Mini, and Portal TV) that provide video chat via Facebook Messenger and WhatsApp, augmented by a camera that can automatically zoom and track people's movements",55,0.917841911315918,10.262941360473633
Q1827,who made facebook,Facebook,"Facebook can be accessed from devices with Internet connectivity, such as personal computers, tablets and smartphones",6,0.9081716537475586,10.277900695800781
Q1827,who made facebook,Facebook_F8,The event was rescheduled for April 25 as an online conference and it was live streamed,72,0.9028499126434326,10.302599906921387
Q1827,who made facebook,Facebook,The founders initially limited Facebook membership to Harvard students,2,0.9149847030639648,10.303629875183105
Q1827,who made facebook,Facebook_Portal,"Reviewers rated the Portal line's video and audio handling capabilities positively, but criticized Facebook's privacy practices for data captured by Portal devices",58,0.9092805981636047,10.320972442626953
Q1827,who made facebook,Censorship_of_Facebook,Use of the website has also been restricted in various ways in other countries,62,0.9061722159385681,10.375792503356934
Q1827,who made facebook,Facebook_like_button,"Privacy activist organizations have urged Facebook to stop its data collection through the plug-in, and governments have launched investigations into the activity for possible privacy law violations",47,0.9044988751411438,10.424591064453125
Q1827,who made facebook,Facebook,Commentators have accused Facebook of willingly facilitating the spread of such content,13,0.9051005244255066,10.535283088684082
Q1827,who made facebook,Facebook,"Users can also use various embedded apps, join common-interest groups, buy and sell items or services on Marketplace, and receive notifications of their Facebook friends' activities and activities of Facebook pages they follow",9,0.9130252599716187,10.601171493530273
Q1827,who made facebook,Facebook,"It was founded by Mark Zuckerberg, along with fellow Harvard College students and roommates Eduardo Saverin, Andrew McCollum, Dustin Moskovitz and Chris Hughes",1,0.9104663729667664,10.705764770507812
